MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,WIN,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,H_BET,X_BET,A_BET,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2016-2017_Man United_Crystal Palace,2016-2017,38,5/21/2017,,Man United,Crystal Palace,2,0,H,2,0,H,A Taylor,9,6,2,1,3,6,16,10,2,0,0,0,2.5,3.3,3.1,,,,,,,,,,,,,3,0
2016-2017_Southampton_Stoke,2016-2017,38,5/21/2017,,Southampton,Stoke,0,1,A,0,0,D,L Probert,14,14,6,3,4,10,12,10,2,4,0,0,1.8,3.8,4.75,,,,,,,,,,,,,0,3
2016-2017_Swansea_West Brom,2016-2017,38,5/21/2017,,Swansea,West Brom,2,1,H,0,1,A,M Dean,12,16,2,5,7,4,8,10,1,1,0,0,2.1,3.5,3.75,,,,,,,,,,,,,3,0
2016-2017_Watford_Man City,2016-2017,38,5/21/2017,,Watford,Man City,0,5,A,0,4,A,J Moss,6,15,3,9,4,5,12,10,1,0,0,0,11.0,6.0,1.3,,,,,,,,,,,,,0,3
2017-2018_Arsenal_Leicester,2017-2018,1,8/11/2017,,Arsenal,Leicester,4,3,H,2,2,D,M Dean,27,6,10,3,9,4,9,12,0,1,0,0,1.53,4.5,6.5,,,,,,,,,,,,,3,0
2017-2018_Brighton_Man City,2017-2018,1,8/12/2017,,Brighton,Man City,0,2,A,0,0,D,M Oliver,6,14,2,4,3,10,6,9,0,2,0,0,11.0,5.5,1.33,,,,,,,,,,,,,0,3
2017-2018_Chelsea_Burnley,2017-2018,1,8/12/2017,,Chelsea,Burnley,2,3,A,0,3,A,C Pawson,19,10,6,5,8,5,16,11,3,3,2,0,1.25,6.5,15.0,,,,,,,,,,,,,0,3
2017-2018_Crystal Palace_Huddersfield,2017-2018,1,8/12/2017,,Crystal Palace,Huddersfield,0,3,A,0,2,A,J Moss,14,8,4,6,12,9,7,19,1,3,0,0,1.83,3.6,5.0,,,,,,,,,,,,,0,3
2017-2018_Everton_Stoke,2017-2018,1,8/12/2017,,Everton,Stoke,1,0,H,1,0,H,N Swarbrick,9,9,4,1,6,7,13,10,1,1,0,0,1.7,3.8,5.75,,,,,,,,,,,,,3,0
2017-2018_Southampton_Swansea,2017-2018,1,8/12/2017,,Southampton,Swansea,0,0,D,0,0,D,M Jones,29,4,2,0,13,0,10,13,2,1,0,0,1.62,4.0,6.5,,,,,,,,,,,,,1,1
2017-2018_Watford_Liverpool,2017-2018,1,8/12/2017,,Watford,Liverpool,3,3,D,2,1,H,A Taylor,9,14,4,5,3,3,14,8,0,3,0,0,6.0,4.2,1.62,,,,,,,,,,,,,1,1
2017-2018_West Brom_Bournemouth,2017-2018,1,8/12/2017,,West Brom,Bournemouth,1,0,H,1,0,H,R Madley,16,9,6,2,8,2,15,3,3,1,0,0,2.4,3.3,3.3,,,,,,,,,,,,,3,0
2017-2018_Man United_West Ham,2017-2018,1,8/13/2017,,Man United,West Ham,4,0,H,1,0,H,M Atkinson,22,9,6,1,11,1,19,7,2,2,0,0,1.3,5.75,12.0,,,,,,,,,,,,,3,0
2017-2018_Newcastle_Tottenham,2017-2018,1,8/13/2017,,Newcastle,Tottenham,0,2,A,0,0,D,A Marriner,6,18,3,6,5,7,6,10,1,2,1,0,5.5,4.0,1.7,,,,,,,,,,,,,0,3
2017-2018_Bournemouth_Watford,2017-2018,2,8/19/2017,,Bournemouth,Watford,0,2,A,0,0,D,R East,6,19,2,7,8,5,6,14,1,3,0,0,2.0,3.6,4.0,,,,,,,,,,,,,0,3
2017-2018_Burnley_West Brom,2017-2018,2,8/19/2017,,Burnley,West Brom,0,1,A,0,0,D,M Atkinson,20,8,0,1,5,5,11,11,1,0,0,1,2.63,3.2,3.0,,,,,,,,,,,,,0,3
2017-2018_Leicester_Brighton,2017-2018,2,8/19/2017,,Leicester,Brighton,2,0,H,1,0,H,L Probert,14,5,4,2,6,2,8,10,1,0,0,0,1.73,3.8,5.5,,,,,,,,,,,,,3,0
2017-2018_Liverpool_Crystal Palace,2017-2018,2,8/19/2017,,Liverpool,Crystal Palace,1,0,H,0,0,D,K Friend,23,4,13,1,4,2,12,13,1,3,0,0,1.36,5.25,9.5,,,,,,,,,,,,,3,0
2017-2018_Southampton_West Ham,2017-2018,2,8/19/2017,,Southampton,West Ham,3,2,H,2,1,H,L Mason,14,16,5,8,7,2,18,10,1,1,0,1,1.75,3.8,5.25,,,,,,,,,,,,,3,0
2017-2018_Stoke_Arsenal,2017-2018,2,8/19/2017,,Stoke,Arsenal,1,0,H,0,0,D,A Marriner,11,18,4,6,2,9,6,11,0,0,0,0,4.5,3.8,1.85,,,,,,,,,,,,,3,0
2017-2018_Swansea_Man United,2017-2018,2,8/19/2017,,Swansea,Man United,0,4,A,0,1,A,J Moss,6,17,1,8,3,5,12,11,1,1,0,0,11.0,5.0,1.36,,,,,,,,,,,,,0,3
2017-2018_Huddersfield_Newcastle,2017-2018,2,8/20/2017,,Huddersfield,Newcastle,1,0,H,0,0,D,C Pawson,7,13,3,5,7,3,13,10,3,4,0,0,2.5,3.25,3.2,,,,,,,,,,,,,3,0
2017-2018_Tottenham_Chelsea,2017-2018,2,8/20/2017,,Tottenham,Chelsea,1,2,A,0,1,A,A Taylor,18,9,6,2,14,3,14,21,3,3,0,0,2.1,3.6,3.75,,,,,,,,,,,,,0,3
2017-2018_Man City_Everton,2017-2018,2,8/21/2017,,Man City,Everton,1,1,D,0,1,A,R Madley,19,7,6,2,7,1,7,9,1,2,1,1,1.33,5.75,10.0,,,,,,,,,,,,,1,1
2017-2018_Bournemouth_Man City,2017-2018,3,8/26/2017,,Bournemouth,Man City,1,2,A,1,1,D,M Dean,9,19,3,8,2,5,13,14,5,4,0,1,11.0,6.0,1.3,,,,,,,,,,,,,0,3
2017-2018_Crystal Palace_Swansea,2017-2018,3,8/26/2017,,Crystal Palace,Swansea,0,2,A,0,1,A,A Marriner,16,7,3,3,1,1,9,6,4,1,0,0,1.95,3.5,4.33,,,,,,,,,,,,,0,3
2017-2018_Huddersfield_Southampton,2017-2018,3,8/26/2017,,Huddersfield,Southampton,0,0,D,0,0,D,S Attwell,16,6,6,3,5,4,10,10,0,1,0,0,3.9,3.4,2.1,,,,,,,,,,,,,1,1
2017-2018_Man United_Leicester,2017-2018,3,8/26/2017,,Man United,Leicester,2,0,H,0,0,D,M Oliver,22,11,7,4,9,3,8,7,1,2,0,0,1.33,5.5,11.0,,,,,,,,,,,,,3,0
2017-2018_Newcastle_West Ham,2017-2018,3,8/26/2017,,Newcastle,West Ham,3,0,H,1,0,H,N Swarbrick,16,8,8,3,7,5,17,11,1,3,0,0,2.3,3.4,3.4,,,,,,,,,,,,,3,0
2017-2018_Watford_Brighton,2017-2018,3,8/26/2017,,Watford,Brighton,0,0,D,0,0,D,G Scott,8,16,0,2,3,11,7,18,0,1,1,0,1.91,3.4,4.0,,,,,,,,,,,,,1,1
2017-2018_Chelsea_Everton,2017-2018,3,8/27/2017,,Chelsea,Everton,2,0,H,2,0,H,J Moss,18,7,7,0,6,3,12,7,2,2,0,0,1.45,4.5,8.5,,,,,,,,,,,,,3,0
2017-2018_Liverpool_Arsenal,2017-2018,3,8/27/2017,,Liverpool,Arsenal,4,0,H,2,0,H,C Pawson,18,8,10,0,4,3,6,9,2,4,0,0,2.15,3.7,3.5,,,,,,,,,,,,,3,0
2017-2018_Tottenham_Burnley,2017-2018,3,8/27/2017,,Tottenham,Burnley,1,1,D,0,0,D,L Mason,28,13,5,3,10,7,9,9,0,0,0,0,1.25,6.5,15.0,,,,,,,,,,,,,1,1
2017-2018_West Brom_Stoke,2017-2018,3,8/27/2017,,West Brom,Stoke,1,1,D,0,0,D,A Taylor,10,16,2,2,10,4,10,9,2,2,0,0,2.4,3.1,3.5,,,,,,,,,,,,,1,1
2017-2018_Arsenal_Bournemouth,2017-2018,4,9/9/2017,,Arsenal,Bournemouth,3,0,H,2,0,H,A Taylor,17,7,9,2,10,3,14,10,0,1,0,0,1.36,5.5,9.0,,,,,,,,,,,,,3,0
2017-2018_Brighton_West Brom,2017-2018,4,9/9/2017,,Brighton,West Brom,3,1,H,1,0,H,C Kavanagh,12,12,6,3,2,6,9,4,2,0,0,0,2.7,3.1,3.0,,,,,,,,,,,,,3,0
2017-2018_Everton_Tottenham,2017-2018,4,9/9/2017,,Everton,Tottenham,0,3,A,0,2,A,G Scott,12,15,1,6,7,3,14,14,3,1,0,0,3.8,3.5,2.1,,,,,,,,,,,,,0,3
2017-2018_Leicester_Chelsea,2017-2018,4,9/9/2017,,Leicester,Chelsea,1,2,A,0,1,A,L Mason,8,16,2,6,2,9,11,8,1,0,0,0,4.75,3.9,1.8,,,,,,,,,,,,,0,3
2017-2018_Man City_Liverpool,2017-2018,4,9/9/2017,,Man City,Liverpool,5,0,H,2,0,H,J Moss,13,10,7,3,8,3,10,9,2,2,0,1,1.85,4.0,4.2,,,,,,,,,,,,,3,0
2017-2018_Southampton_Watford,2017-2018,4,9/9/2017,,Southampton,Watford,0,2,A,0,1,A,L Probert,9,12,1,3,7,4,8,11,0,0,0,0,1.65,4.0,6.0,,,,,,,,,,,,,0,3
2017-2018_Stoke_Man United,2017-2018,4,9/9/2017,,Stoke,Man United,2,2,D,1,1,D,N Swarbrick,10,18,5,8,5,11,10,10,0,0,0,0,7.5,4.5,1.5,,,,,,,,,,,,,1,1
2017-2018_Burnley_Crystal Palace,2017-2018,4,9/10/2017,,Burnley,Crystal Palace,1,0,H,1,0,H,M Oliver,4,23,2,5,3,13,7,14,1,1,0,0,2.3,3.25,3.5,,,,,,,,,,,,,3,0
2017-2018_Swansea_Newcastle,2017-2018,4,9/10/2017,,Swansea,Newcastle,0,1,A,0,0,D,M Jones,10,16,4,8,7,5,11,15,2,3,0,0,2.4,3.25,3.3,,,,,,,,,,,,,0,3
2017-2018_West Ham_Huddersfield,2017-2018,4,9/11/2017,,West Ham,Huddersfield,2,0,H,0,0,D,K Friend,19,10,3,2,10,3,11,14,1,2,0,0,1.95,3.5,4.5,,,,,,,,,,,,,3,0
2017-2018_Bournemouth_Brighton,2017-2018,5,9/15/2017,,Bournemouth,Brighton,2,1,H,0,0,D,C Pawson,15,9,3,2,6,4,5,12,0,0,0,0,2.15,3.4,3.8,,,,,,,,,,,,,3,0
2017-2018_Crystal Palace_Southampton,2017-2018,5,9/16/2017,,Crystal Palace,Southampton,0,1,A,0,1,A,R Madley,14,13,3,4,5,5,14,13,5,1,0,0,3.0,3.3,2.6,,,,,,,,,,,,,0,3
2017-2018_Huddersfield_Leicester,2017-2018,5,9/16/2017,,Huddersfield,Leicester,1,1,D,0,0,D,J Moss,15,10,3,1,8,4,6,6,1,1,0,0,3.5,3.4,2.25,,,,,,,,,,,,,1,1
2017-2018_Liverpool_Burnley,2017-2018,5,9/16/2017,,Liverpool,Burnley,1,1,D,1,1,D,R East,35,5,9,4,12,2,7,9,1,2,0,0,1.29,6.0,13.0,,,,,,,,,,,,,1,1
2017-2018_Newcastle_Stoke,2017-2018,5,9/16/2017,,Newcastle,Stoke,2,1,H,1,0,H,S Attwell,14,13,3,4,7,5,13,11,3,1,0,0,2.38,3.25,3.4,,,,,,,,,,,,,3,0
2017-2018_Tottenham_Swansea,2017-2018,5,9/16/2017,,Tottenham,Swansea,0,0,D,0,0,D,M Dean,26,4,8,0,11,1,11,9,1,3,0,0,1.22,7.0,15.0,,,,,,,,,,,,,1,1
2017-2018_Watford_Man City,2017-2018,5,9/16/2017,,Watford,Man City,0,6,A,0,3,A,A Taylor,7,28,1,10,3,11,8,6,2,0,0,0,9.0,6.0,1.33,,,,,,,,,,,,,0,3
2017-2018_West Brom_West Ham,2017-2018,5,9/16/2017,,West Brom,West Ham,0,0,D,0,0,D,P Tierney,6,9,1,1,2,3,15,7,2,2,0,0,2.38,3.25,3.4,,,,,,,,,,,,,1,1
2017-2018_Chelsea_Arsenal,2017-2018,5,9/17/2017,,Chelsea,Arsenal,0,0,D,0,0,D,M Oliver,13,11,4,2,5,1,11,15,1,3,1,0,1.8,4.0,4.5,,,,,,,,,,,,,1,1
2017-2018_Man United_Everton,2017-2018,5,9/17/2017,,Man United,Everton,4,0,H,1,0,H,A Marriner,16,7,7,3,4,1,15,14,1,1,0,0,1.36,5.25,10.0,,,,,,,,,,,,,3,0
2017-2018_Burnley_Huddersfield,2017-2018,6,9/23/2017,,Burnley,Huddersfield,0,0,D,0,0,D,C Kavanagh,5,9,3,2,3,4,9,13,3,2,0,0,2.15,3.25,3.9,,,,,,,,,,,,,1,1
2017-2018_Everton_Bournemouth,2017-2018,6,9/23/2017,,Everton,Bournemouth,2,1,H,0,0,D,M Atkinson,12,8,4,4,4,6,12,11,3,1,0,0,1.65,4.0,5.75,,,,,,,,,,,,,3,0
2017-2018_Leicester_Liverpool,2017-2018,6,9/23/2017,,Leicester,Liverpool,2,3,A,1,2,A,A Taylor,12,23,7,6,3,6,13,14,3,3,0,0,4.1,3.9,1.91,,,,,,,,,,,,,0,3
2017-2018_Man City_Crystal Palace,2017-2018,6,9/23/2017,,Man City,Crystal Palace,5,0,H,1,0,H,N Swarbrick,25,5,9,0,8,2,6,7,3,1,0,0,1.14,10.0,21.0,,,,,,,,,,,,,3,0
2017-2018_Southampton_Man United,2017-2018,6,9/23/2017,,Southampton,Man United,0,1,A,0,1,A,C Pawson,14,9,4,4,8,4,12,9,1,4,0,0,5.5,3.8,1.73,,,,,,,,,,,,,0,3
2017-2018_Stoke_Chelsea,2017-2018,6,9/23/2017,,Stoke,Chelsea,0,4,A,0,2,A,M Dean,13,7,2,4,5,0,5,14,2,2,0,0,6.0,4.1,1.62,,,,,,,,,,,,,0,3
2017-2018_Swansea_Watford,2017-2018,6,9/23/2017,,Swansea,Watford,1,2,A,0,1,A,L Mason,10,8,3,4,5,4,9,16,1,3,0,0,2.4,3.3,3.25,,,,,,,,,,,,,0,3
2017-2018_West Ham_Tottenham,2017-2018,6,9/23/2017,,West Ham,Tottenham,2,3,A,0,2,A,M Oliver,10,15,4,5,4,3,10,20,4,2,0,1,6.0,4.33,1.6,,,,,,,,,,,,,0,3
2017-2018_Brighton_Newcastle,2017-2018,6,9/24/2017,,Brighton,Newcastle,1,0,H,0,0,D,A Marriner,7,17,3,5,2,8,6,8,2,1,0,0,2.8,3.1,2.9,,,,,,,,,,,,,3,0
2017-2018_Arsenal_West Brom,2017-2018,6,9/25/2017,,Arsenal,West Brom,2,0,H,1,0,H,R Madley,16,7,6,3,7,4,8,17,1,4,0,0,1.33,5.5,11.0,,,,,,,,,,,,,3,0
2017-2018_Bournemouth_Leicester,2017-2018,7,9/30/2017,,Bournemouth,Leicester,0,0,D,0,0,D,G Scott,19,8,4,1,7,5,6,10,1,0,0,0,2.8,3.25,2.5,,,,,,,,,,,,,1,1
2017-2018_Chelsea_Man City,2017-2018,7,9/30/2017,,Chelsea,Man City,0,1,A,0,0,D,M Atkinson,4,17,2,6,4,8,8,13,0,2,0,0,2.75,3.3,2.5,,,,,,,,,,,,,0,3
2017-2018_Huddersfield_Tottenham,2017-2018,7,9/30/2017,,Huddersfield,Tottenham,0,4,A,0,3,A,N Swarbrick,6,14,1,7,4,7,7,4,1,1,0,0,8.5,4.75,1.36,,,,,,,,,,,,,0,3
2017-2018_Man United_Crystal Palace,2017-2018,7,9/30/2017,,Man United,Crystal Palace,4,0,H,2,0,H,M Dean,18,6,7,1,6,5,6,9,0,0,0,0,1.17,7.0,15.0,,,,,,,,,,,,,3,0
2017-2018_Stoke_Southampton,2017-2018,7,9/30/2017,,Stoke,Southampton,2,1,H,1,0,H,M Jones,17,21,6,3,5,6,11,10,1,2,0,0,2.88,3.2,2.45,,,,,,,,,,,,,3,0
2017-2018_West Brom_Watford,2017-2018,7,9/30/2017,,West Brom,Watford,2,2,D,2,1,H,M Oliver,9,15,4,3,7,6,12,11,3,0,0,0,2.15,3.2,3.5,,,,,,,,,,,,,1,1
2017-2018_West Ham_Swansea,2017-2018,7,9/30/2017,,West Ham,Swansea,1,0,H,0,0,D,R East,9,6,4,1,2,1,15,13,3,2,0,0,1.8,3.5,4.5,,,,,,,,,,,,,3,0
2017-2018_Arsenal_Brighton,2017-2018,7,10/1/2017,,Arsenal,Brighton,2,0,H,1,0,H,K Friend,25,9,12,1,6,5,7,8,0,2,0,0,1.2,6.5,13.0,,,,,,,,,,,,,3,0
2017-2018_Everton_Burnley,2017-2018,7,10/1/2017,,Everton,Burnley,0,1,A,0,1,A,J Moss,23,5,4,2,9,3,14,7,2,2,0,0,1.67,3.6,5.75,,,,,,,,,,,,,0,3
2017-2018_Newcastle_Liverpool,2017-2018,7,10/1/2017,,Newcastle,Liverpool,1,1,D,1,1,D,C Pawson,8,17,5,2,1,5,11,6,1,1,0,0,5.0,3.8,1.67,,,,,,,,,,,,,1,1
2017-2018_Burnley_West Ham,2017-2018,8,10/14/2017,,Burnley,West Ham,1,1,D,0,1,A,S Attwell,20,8,5,6,7,4,11,14,2,2,0,1,2.75,3.25,2.8,,,,,,,,,,,,,1,1
2017-2018_Crystal Palace_Chelsea,2017-2018,8,10/14/2017,,Crystal Palace,Chelsea,2,1,H,2,1,H,A Marriner,14,15,5,5,5,8,7,6,2,1,0,0,9.0,5.0,1.4,,,,,,,,,,,,,3,0
2017-2018_Liverpool_Man United,2017-2018,8,10/14/2017,,Liverpool,Man United,0,0,D,0,0,D,M Atkinson,19,6,5,1,7,3,7,13,0,2,0,0,2.8,3.25,2.8,,,,,,,,,,,,,1,1
2017-2018_Man City_Stoke,2017-2018,8,10/14/2017,,Man City,Stoke,7,2,H,3,1,H,C Pawson,20,5,11,1,5,0,5,8,0,1,0,0,1.14,9.5,21.0,,,,,,,,,,,,,3,0
2017-2018_Swansea_Huddersfield,2017-2018,8,10/14/2017,,Swansea,Huddersfield,2,0,H,1,0,H,P Tierney,7,7,3,2,5,3,12,16,1,5,0,0,2.2,3.25,3.75,,,,,,,,,,,,,3,0
2017-2018_Tottenham_Bournemouth,2017-2018,8,10/14/2017,,Tottenham,Bournemouth,1,0,H,0,0,D,R Madley,18,5,6,1,9,5,9,7,1,3,0,0,1.2,8.0,15.0,,,,,,,,,,,,,3,0
2017-2018_Watford_Arsenal,2017-2018,8,10/14/2017,,Watford,Arsenal,2,1,H,0,1,A,N Swarbrick,11,9,2,6,2,5,8,10,1,0,0,0,5.25,4.33,1.65,,,,,,,,,,,,,3,0
2017-2018_Brighton_Everton,2017-2018,8,10/15/2017,,Brighton,Everton,1,1,D,0,0,D,M Oliver,12,13,3,6,7,1,12,10,4,1,0,0,3.25,3.3,2.4,,,,,,,,,,,,,1,1
2017-2018_Southampton_Newcastle,2017-2018,8,10/15/2017,,Southampton,Newcastle,2,2,D,0,1,A,K Friend,12,19,2,5,3,8,11,12,1,2,0,0,1.91,3.6,4.5,,,,,,,,,,,,,1,1
2017-2018_Leicester_West Brom,2017-2018,8,10/16/2017,,Leicester,West Brom,1,1,D,0,0,D,M Dean,11,5,3,1,4,1,13,6,2,2,0,0,02.05,3.4,4.2,,,,,,,,,,,,,1,1
2017-2018_West Ham_Brighton,2017-2018,9,10/20/2017,,West Ham,Brighton,0,3,A,0,2,A,M Atkinson,16,7,2,5,10,3,5,13,1,0,0,0,1.83,3.5,5.25,,,,,,,,,,,,,0,3
2017-2018_Chelsea_Watford,2017-2018,9,10/21/2017,,Chelsea,Watford,4,2,H,1,1,D,J Moss,14,16,8,5,6,6,13,16,2,3,0,0,1.36,5.25,10.0,,,,,,,,,,,,,3,0
2017-2018_Huddersfield_Man United,2017-2018,9,10/21/2017,,Huddersfield,Man United,2,1,H,2,0,H,L Mason,5,9,3,3,4,7,10,12,4,2,0,0,11.0,5.0,1.36,,,,,,,,,,,,,3,0
2017-2018_Man City_Burnley,2017-2018,9,10/21/2017,,Man City,Burnley,3,0,H,1,0,H,R East,15,6,10,0,4,5,10,6,2,3,0,0,1.11,12.0,26.0,,,,,,,,,,,,,3,0
2017-2018_Newcastle_Crystal Palace,2017-2018,9,10/21/2017,,Newcastle,Crystal Palace,1,0,H,0,0,D,S Attwell,7,10,3,0,3,5,12,14,4,2,0,0,2.0,3.5,4.2,,,,,,,,,,,,,3,0
2017-2018_Southampton_West Brom,2017-2018,9,10/21/2017,,Southampton,West Brom,1,0,H,0,0,D,G Scott,20,7,6,2,8,3,10,8,0,1,0,0,1.85,3.39,5.25,,,,,,,,,,,,,3,0
2017-2018_Stoke_Bournemouth,2017-2018,9,10/21/2017,,Stoke,Bournemouth,1,2,A,0,2,A,L Probert,10,7,2,3,8,3,17,10,0,1,0,0,2.14,3.5,3.6,,,,,,,,,,,,,0,3
2017-2018_Swansea_Leicester,2017-2018,9,10/21/2017,,Swansea,Leicester,1,2,A,0,1,A,M Oliver,19,11,4,6,7,6,6,9,0,1,0,0,2.79,3.25,2.75,,,,,,,,,,,,,0,3
2017-2018_Everton_Arsenal,2017-2018,9,10/22/2017,,Everton,Arsenal,2,5,A,1,1,D,C Pawson,8,30,3,14,0,7,14,14,1,1,1,0,3.79,3.6,02.04,,,,,,,,,,,,,0,3
2017-2018_Tottenham_Liverpool,2017-2018,9,10/22/2017,,Tottenham,Liverpool,4,1,H,3,1,H,A Marriner,14,12,6,7,3,5,2,8,0,1,0,0,2.25,3.5,3.39,,,,,,,,,,,,,3,0
2017-2018_Arsenal_Swansea,2017-2018,10,10/28/2017,,Arsenal,Swansea,2,1,H,0,1,A,L Mason,17,4,5,2,5,2,9,9,0,0,0,0,1.25,7.0,12.0,,,,,,,,,,,,,3,0
2017-2018_Bournemouth_Chelsea,2017-2018,10,10/28/2017,,Bournemouth,Chelsea,0,1,A,0,0,D,C Pawson,7,18,1,5,5,5,5,5,2,0,0,0,6.0,4.2,1.61,,,,,,,,,,,,,0,3
2017-2018_Crystal Palace_West Ham,2017-2018,10,10/28/2017,,Crystal Palace,West Ham,2,2,D,0,2,A,R Madley,19,6,9,2,11,2,18,15,1,2,0,0,2.39,3.29,3.29,,,,,,,,,,,,,1,1
2017-2018_Liverpool_Huddersfield,2017-2018,10,10/28/2017,,Liverpool,Huddersfield,3,0,H,0,0,D,K Friend,16,1,8,0,9,2,10,8,0,1,0,0,1.25,6.75,13.0,,,,,,,,,,,,,3,0
2017-2018_Man United_Tottenham,2017-2018,10,10/28/2017,,Man United,Tottenham,1,0,H,0,0,D,J Moss,11,13,3,4,6,3,12,14,1,0,0,0,2.14,3.39,3.79,,,,,,,,,,,,,3,0
2017-2018_Watford_Stoke,2017-2018,10,10/28/2017,,Watford,Stoke,0,1,A,0,1,A,M Oliver,13,6,0,2,8,1,10,9,4,4,0,0,02.04,3.6,3.79,,,,,,,,,,,,,0,3
2017-2018_West Brom_Man City,2017-2018,10,10/28/2017,,West Brom,Man City,2,3,A,1,2,A,M Jones,6,15,4,5,1,2,10,7,2,3,0,0,11.0,6.5,1.28,,,,,,,,,,,,,0,3
2017-2018_Brighton_Southampton,2017-2018,10,10/29/2017,,Brighton,Southampton,1,1,D,0,1,A,N Swarbrick,7,6,2,1,2,7,9,10,3,1,0,0,3.29,3.2,2.45,,,,,,,,,,,,,1,1
2017-2018_Leicester_Everton,2017-2018,10,10/29/2017,,Leicester,Everton,2,0,H,2,0,H,A Marriner,9,16,3,2,3,10,6,10,0,2,0,0,2.14,3.39,3.75,,,,,,,,,,,,,3,0
2017-2018_Burnley_Newcastle,2017-2018,10,10/30/2017,,Burnley,Newcastle,1,0,H,0,0,D,M Dean,12,12,5,5,5,3,9,10,3,0,0,0,2.89,3.2,2.7,,,,,,,,,,,,,3,0
2017-2018_Huddersfield_West Brom,2017-2018,11,11/4/2017,,Huddersfield,West Brom,1,0,H,1,0,H,R East,7,9,3,3,3,5,8,15,1,4,1,0,2.79,3.0,3.0,,,,,,,,,,,,,3,0
2017-2018_Newcastle_Bournemouth,2017-2018,11,11/4/2017,,Newcastle,Bournemouth,0,1,A,0,0,D,P Tierney,16,16,4,6,11,9,11,12,2,2,0,0,2.0,3.5,4.2,,,,,,,,,,,,,0,3
2017-2018_Southampton_Burnley,2017-2018,11,11/4/2017,,Southampton,Burnley,0,1,A,0,0,D,L Probert,13,5,3,1,9,1,4,4,0,0,0,0,1.66,3.75,6.5,,,,,,,,,,,,,0,3
2017-2018_Stoke_Leicester,2017-2018,11,11/4/2017,,Stoke,Leicester,2,2,D,1,1,D,R Madley,11,14,7,4,4,10,12,8,0,0,0,0,2.7,3.29,2.87,,,,,,,,,,,,,1,1
2017-2018_Swansea_Brighton,2017-2018,11,11/4/2017,,Swansea,Brighton,0,1,A,0,1,A,M Dean,12,5,2,2,8,7,13,12,2,1,0,0,2.39,3.2,3.39,,,,,,,,,,,,,0,3
2017-2018_West Ham_Liverpool,2017-2018,11,11/4/2017,,West Ham,Liverpool,1,4,A,0,2,A,N Swarbrick,6,15,1,7,2,3,9,13,3,0,0,0,5.25,4.33,1.66,,,,,,,,,,,,,0,3
2017-2018_Chelsea_Man United,2017-2018,11,11/5/2017,,Chelsea,Man United,1,0,H,0,0,D,A Taylor,18,10,8,2,4,7,16,20,1,3,0,0,2.5,3.2,3.2,,,,,,,,,,,,,3,0
2017-2018_Everton_Watford,2017-2018,11,11/5/2017,,Everton,Watford,3,2,H,0,0,D,G Scott,10,11,5,3,2,5,14,12,0,2,0,0,2.2,3.39,3.6,,,,,,,,,,,,,3,0
2017-2018_Man City_Arsenal,2017-2018,11,11/5/2017,,Man City,Arsenal,3,1,H,1,0,H,M Oliver,9,6,5,3,5,5,15,15,1,6,0,0,1.39,5.5,7.5,,,,,,,,,,,,,3,0
2017-2018_Tottenham_Crystal Palace,2017-2018,11,11/5/2017,,Tottenham,Crystal Palace,1,0,H,0,0,D,K Friend,12,11,2,3,10,9,6,7,0,2,0,0,1.28,6.0,12.0,,,,,,,,,,,,,3,0
2017-2018_Arsenal_Tottenham,2017-2018,12,11/18/2017,,Arsenal,Tottenham,2,0,H,2,0,H,M Dean,14,14,5,4,7,4,11,16,4,1,0,0,2.5,3.6,2.89,,,,,,,,,,,,,3,0
2017-2018_Bournemouth_Huddersfield,2017-2018,12,11/18/2017,,Bournemouth,Huddersfield,4,0,H,2,0,H,L Probert,11,20,5,3,8,11,13,10,3,2,1,0,1.83,3.5,5.25,,,,,,,,,,,,,3,0
2017-2018_Burnley_Swansea,2017-2018,12,11/18/2017,,Burnley,Swansea,2,0,H,2,0,H,M Atkinson,16,13,7,1,8,6,12,12,1,1,0,0,2.14,3.2,4.0,,,,,,,,,,,,,3,0
2017-2018_Crystal Palace_Everton,2017-2018,12,11/18/2017,,Crystal Palace,Everton,2,2,D,2,2,D,A Taylor,16,8,7,5,9,4,9,26,2,3,0,0,2.39,3.25,3.29,,,,,,,,,,,,,1,1
2017-2018_Leicester_Man City,2017-2018,12,11/18/2017,,Leicester,Man City,0,2,A,0,1,A,G Scott,2,12,0,4,1,7,8,10,1,1,0,0,9.5,5.75,1.33,,,,,,,,,,,,,0,3
